Participant_ID,Concept_ID,Concept_Type,Concept,Evaluation,Potency,Activity,Rating_Total,Proportion_Rated
289,552,Concept Modifiers,weird,1.2,1.2,1.4,58,1
306,552,Concept Modifiers,weird,-1,-1,-0.8,58,1
310,552,Concept Modifiers,weird,1.4,2,2,58,1
312,552,Concept Modifiers,weird,2.1,1.9,2.2,58,1
313,552,Concept Modifiers,weird,0,0,0,58,1
325,552,Concept Modifiers,weird,-2.2,-1.7,-1.4,58,1
331,552,Concept Modifiers,weird,2.4,2.3,2.9,58,1
342,552,Concept Modifiers,weird,3.2,2.9,3,58,1
344,552,Concept Modifiers,weird,-1.6,0.1,0.1,58,1
347,552,Concept Modifiers,weird,-1.2,1.5,2.6,58,1
352,552,Concept Modifiers,weird,2.7,1.8,3.9,58,1
371,552,Concept Modifiers,weird,2.1,0.3,0.1,58,1
376,552,Concept Modifiers,weird,2.4,3.3,2.2,58,1
379,552,Concept Modifiers,weird,3,3,3,58,1
380,552,Concept Modifiers,weird,3.8,3.4,2.4,58,1
384,552,Concept Modifiers,weird,1.2,2.5,3.2,58,1
407,552,Concept Modifiers,weird,-1.5,1.1,-0.6,58,1
417,552,Concept Modifiers,weird,4,4,4,58,1
451,552,Concept Modifiers,weird,-0.9,1.1,2.1,58,1
462,552,Concept Modifiers,weird,1.1,0,0.1,58,1
485,552,Concept Modifiers,weird,2.1,2.1,2,58,1
638,552,Concept Modifiers,weird,2.7,1.4,-0.8,58,1
640,552,Concept Modifiers,weird,-1.9,1,-2.1,58,1
642,552,Concept Modifiers,weird,1.3,-2,-0.8,58,1
653,552,Concept Modifiers,weird,1,2.1,4,58,1
673,552,Concept Modifiers,weird,-2.6,-2.2,2.5,58,1
4,553,Modifiers,well-known,3,3.1,3.2,62,0.967741935
12,553,Modifiers,well-known,1.2,0,0.9,62,0.967741935
14,553,Modifiers,well-known,3.8,3.9,3.8,62,0.967741935
27,553,Modifiers,well-known,1.3,1.1,-1.3,62,0.967741935
30,553,Modifiers,well-known,0.9,-1.5,1.3,62,0.967741935
34,553,Modifiers,well-known,2,1.1,-0.1,62,0.967741935
37,553,Modifiers,well-known,1.7,3,-1.9,62,0.967741935
57,553,Modifiers,well-known,2.4,2.5,1.5,62,0.967741935
65,553,Modifiers,well-known,3.3,2.7,3.8,62,0.967741935
69,553,Modifiers,well-known,2.3,2.1,2.5,62,0.967741935
82,553,Modifiers,well-known,3.2,2.6,3.2,62,0.967741935
89,553,Modifiers,well-known,1.8,2.1,2.1,62,0.967741935
91,553,Modifiers,well-known,3.6,3.7,-2.3,62,0.967741935
96,553,Modifiers,well-known,1,0.6,0.8,62,0.967741935
118,553,Modifiers,well-known,1.8,2.7,1,62,0.967741935
125,553,Modifiers,well-known,0.3,1.7,1.4,62,0.967741935
140,553,Modifiers,well-known,0.7,1.5,2.4,62,0.967741935
154,553,Modifiers,well-known,3.3,3.9,4,62,0.967741935
176,553,Modifiers,well-known,2.9,1.5,3.9,62,0.967741935
177,553,Modifiers,well-known,4,4,2.1,62,0.967741935
182,553,Modifiers,well-known,1.9,2.5,2.7,62,0.967741935
184,553,Modifiers,well-known,2.9,2.6,3.2,62,0.967741935
192,553,Modifiers,well-known,3.9,3.9,3.8,62,0.967741935
197,553,Modifiers,well-known,2.8,2.2,3.7,62,0.967741935
201,553,Modifiers,well-known,4,1.9,3.1,62,0.967741935
208,553,Modifiers,well-known,1,1.5,1.3,62,0.967741935
214,553,Modifiers,well-known,3.4,3.8,4,62,0.967741935
259,553,Modifiers,well-known,1,0.9,1.1,62,0.967741935
260,553,Modifiers,well-known,-0.1,-0.1,-0.1,62,0.967741935
272,553,Modifiers,well-known,2,1.1,2.1,62,0.967741935
292,553,Modifiers,well-known,1.2,-2.2,-1.1,62,0.967741935
293,553,Modifiers,well-known,1.4,2.1,1,62,0.967741935
295,553,Modifiers,well-known,0,4,4,62,0.967741935
317,553,Modifiers,well-known,2.1,1.1,2.2,62,0.967741935
349,553,Modifiers,well-known,0.9,1.3,0.8,62,0.967741935
357,553,Modifiers,well-known,2.7,3,1.3,62,0.967741935
375,553,Modifiers,well-known,3,3,3,62,0.967741935
381,553,Modifiers,well-known,3.7,3.7,3.7,62,0.967741935
382,553,Modifiers,well-known,3.7,1.1,0.3,62,0.967741935
385,553,Modifiers,well-known,4,4,4,62,0.967741935
398,553,Modifiers,well-known,4,4,4,62,0.967741935
399,553,Modifiers,well-known,1.4,1.5,0,62,0.967741935
412,553,Modifiers,well-known,1.4,2.2,2,62,0.967741935
414,553,Modifiers,well-known,2.6,1,2.2,62,0.967741935
426,553,Modifiers,well-known,2.4,3.6,3.1,62,0.967741935
437,553,Modifiers,well-known,1.1,1.2,1.7,62,0.967741935
440,553,Modifiers,well-known,2,2.3,2.6,62,0.967741935
457,553,Modifiers,well-known,0.1,0.1,-0.1,62,0.967741935
481,553,Modifiers,well-known,3,3.1,3,62,0.967741935
670,553,Modifiers,well-known,0.6,1.1,1.7,62,0.967741935
16,554,Other Concepts,whitespace,2.1,1.2,1,58,1
24,554,Other Concepts,whitespace,1.4,1.2,1.4,58,1
25,554,Other Concepts,whitespace,3.6,3.9,1.7,58,1
36,554,Other Concepts,whitespace,1.5,1.6,2.3,58,1
46,554,Other Concepts,whitespace,-0.1,0,0,58,1
52,554,Other Concepts,whitespace,1.8,1,1.5,58,1
67,554,Other Concepts,whitespace,3.1,2.6,3.5,58,1
71,554,Other Concepts,whitespace,1.7,1.2,1.8,58,1
74,554,Other Concepts,whitespace,1.7,3.2,-1.8,58,1
76,554,Other Concepts,whitespace,3.1,3.4,-1.1,58,1
114,554,Other Concepts,whitespace,-0.9,-1.1,-0.4,58,1
123,554,Other Concepts,whitespace,3.7,3.7,3.2,58,1
147,554,Other Concepts,whitespace,-0.4,1.1,1.8,58,1
188,554,Other Concepts,whitespace,0.9,-1,-1,58,1
189,554,Other Concepts,whitespace,2.9,2.5,-1.7,58,1
205,554,Other Concepts,whitespace,1.8,3.1,-1.1,58,1
206,554,Other Concepts,whitespace,2.8,-1.8,3.7,58,1
211,554,Other Concepts,whitespace,4,4,4,58,1
222,554,Other Concepts,whitespace,3.8,3.7,3.7,58,0.982758621
232,554,Other Concepts,whitespace,3.9,3,3.7,58,1
238,554,Other Concepts,whitespace,1.1,1,-0.1,58,1
258,554,Other Concepts,whitespace,2.2,2.3,3.1,58,1
265,554,Other Concepts,whitespace,0.1,0.1,0.1,58,1
283,554,Other Concepts,whitespace,1.3,0.1,0.9,58,1
289,554,Other Concepts,whitespace,0,0.1,0.1,58,1
306,554,Other Concepts,whitespace,1.1,1.2,2.1,58,1
310,554,Other Concepts,whitespace,-2,-1.9,-3.4,58,1
312,554,Other Concepts,whitespace,2.5,3,3.2,58,1
313,554,Other Concepts,whitespace,0,0,0,58,1
325,554,Other Concepts,whitespace,1.9,0.9,0.4,58,1
331,554,Other Concepts,whitespace,2.9,2.5,2.6,58,1
342,554,Other Concepts,whitespace,3.1,2.6,2.9,58,1
344,554,Other Concepts,whitespace,4,4,4,58,1
347,554,Other Concepts,whitespace,3,2,-1.8,58,1
352,554,Other Concepts,whitespace,2.7,2.1,3.5,58,1
371,554,Other Concepts,whitespace,0.1,0,0.1,58,1
376,554,Other Concepts,whitespace,3.6,3.5,3,58,1
379,554,Other Concepts,whitespace,4,3.4,3.9,58,1
380,554,Other Concepts,whitespace,1.7,1.8,2.4,58,1
384,554,Other Concepts,whitespace,1.6,3,2.3,58,1
407,554,Other Concepts,whitespace,-0.8,0.9,-0.2,58,1
417,554,Other Concepts,whitespace,4,4,4,58,1
451,554,Other Concepts,whitespace,-1,-1,1,58,1
462,554,Other Concepts,whitespace,-0.1,0.1,0.1,58,1
485,554,Other Concepts,whitespace,1,0.6,1.1,58,1
638,554,Other Concepts,whitespace,3.5,2.9,3.2,58,1
640,554,Other Concepts,whitespace,-1.8,-0.8,-1,58,1
642,554,Other Concepts,whitespace,2.1,1,-1.1,58,1
653,554,Other Concepts,whitespace,4,-0.8,-1.3,58,1
673,554,Other Concepts,whitespace,1.7,-1.5,2.3,58,1
28,555,Concept Modifiers,Windows,2.6,2.4,3.1,61,0.967213115
41,555,Concept Modifiers,Windows,1.9,2,2.1,61,0.967213115
44,555,Concept Modifiers,Windows,3.8,3.8,2.1,61,0.967213115
51,555,Concept Modifiers,Windows,4,4,2.3,61,0.967213115
54,555,Concept Modifiers,Windows,1.3,2.6,2.3,61,0.967213115
60,555,Concept Modifiers,Windows,0,1,1.1,61,0.967213115
63,555,Concept Modifiers,Windows,3.1,2,2.1,61,0.967213115
70,555,Concept Modifiers,Windows,0.9,2.3,1.9,61,0.967213115
80,555,Concept Modifiers,Windows,1.4,1.9,1.7,61,0.967213115
94,555,Concept Modifiers,Windows,3,3.2,3.1,61,0.967213115
120,555,Concept Modifiers,Windows,3.7,4,4,61,0.967213115
126,555,Concept Modifiers,Windows,1.9,2.5,3.7,61,0.950819672
130,555,Concept Modifiers,Windows,1.6,2.2,2.9,61,0.967213115
141,555,Concept Modifiers,Windows,2.1,3.1,1.8,61,0.967213115
146,555,Concept Modifiers,Windows,3.8,3.1,2.6,61,0.967213115
173,555,Concept Modifiers,Windows,-1,-1.1,-1.1,61,0.967213115
183,555,Concept Modifiers,Windows,3.8,3.4,3.8,61,0.967213115
190,555,Concept Modifiers,Windows,-2.4,-1.8,-1.9,61,0.967213115
203,555,Concept Modifiers,Windows,3.6,4,1.1,61,0.967213115
215,555,Concept Modifiers,Windows,3.4,2.7,2.2,61,0.967213115
220,555,Concept Modifiers,Windows,4,4,4,61,0.967213115
269,555,Concept Modifiers,Windows,4,4,2.1,61,0.967213115
270,555,Concept Modifiers,Windows,3.1,3.1,2.1,61,0.967213115
274,555,Concept Modifiers,Windows,0.2,0.2,0.2,61,0.967213115
280,555,Concept Modifiers,Windows,3.1,2.6,2,61,0.967213115
300,555,Concept Modifiers,Windows,-0.5,-0.5,-0.6,61,0.967213115
307,555,Concept Modifiers,Windows,1.5,0.9,0.8,61,0.967213115
316,555,Concept Modifiers,Windows,3.1,-2.3,2.3,61,0.967213115
323,555,Concept Modifiers,Windows,4,4,2.1,61,0.967213115
324,555,Concept Modifiers,Windows,1.8,1.4,0.9,61,0.967213115
334,555,Concept Modifiers,Windows,3,2.7,3.6,61,0.967213115
336,555,Concept Modifiers,Windows,2.7,2.6,2.9,61,0.967213115
348,555,Concept Modifiers,Windows,3,3.2,3.5,61,0.967213115
351,555,Concept Modifiers,Windows,0.4,0.7,0.9,61,0.967213115
354,555,Concept Modifiers,Windows,3.2,3.9,3.1,61,0.967213115
362,555,Concept Modifiers,Windows,2.1,3,1,61,0.967213115
369,555,Concept Modifiers,Windows,1.8,1.3,-1.8,61,0.967213115
374,555,Concept Modifiers,Windows,-0.5,0,-0.2,61,0.967213115
392,555,Concept Modifiers,Windows,2.1,3,3,61,0.967213115
395,555,Concept Modifiers,Windows,1.8,1.4,2.5,61,0.967213115
400,555,Concept Modifiers,Windows,3.9,4,4,61,0.967213115
403,555,Concept Modifiers,Windows,1.1,-1.7,0.9,61,0.967213115
404,555,Concept Modifiers,Windows,0.6,0.2,0.8,61,0.967213115
419,555,Concept Modifiers,Windows,4,4,-0.5,61,0.967213115
423,555,Concept Modifiers,Windows,2.9,2.7,2.7,61,0.967213115
434,555,Concept Modifiers,Windows,3.9,3.9,3.8,61,0.967213115
456,555,Concept Modifiers,Windows,2.3,3.1,1.5,61,0.967213115
6,556,Other Concepts,wrapper,0.8,-0.8,1.2,61,1
8,556,Other Concepts,wrapper,-0.8,-0.9,1.1,61,1
33,556,Other Concepts,wrapper,-1.6,1.3,-1.4,61,1
42,556,Other Concepts,wrapper,2.7,2.6,2.7,61,1
73,556,Other Concepts,wrapper,2.7,2.4,2.8,61,1
86,556,Other Concepts,wrapper,2.5,3.5,3.2,61,1
90,556,Other Concepts,wrapper,0,-1.9,-0.8,61,1
93,556,Other Concepts,wrapper,2,2,1,61,1
99,556,Other Concepts,wrapper,2.6,2.7,3,61,1
104,556,Other Concepts,wrapper,0.1,0.1,0.2,61,1
111,556,Other Concepts,wrapper,2.1,-1.1,3.2,61,1
119,556,Other Concepts,wrapper,2.1,1,2,61,1
133,556,Other Concepts,wrapper,1.8,-1.8,1.1,61,1
134,556,Other Concepts,wrapper,0.6,0.9,1.8,61,1
137,556,Other Concepts,wrapper,2.1,2.9,3.4,61,1
160,556,Other Concepts,wrapper,0.8,0.1,0.1,61,1
161,556,Other Concepts,wrapper,0,0,0,61,1
167,556,Other Concepts,wrapper,4,4,4,61,1
200,556,Other Concepts,wrapper,0,1.5,1.1,61,1
207,556,Other Concepts,wrapper,0.1,0.1,0.1,61,1
210,556,Other Concepts,wrapper,0.4,0.6,0.4,61,0.983606557
221,556,Other Concepts,wrapper,2.3,1.9,2.6,61,1
226,556,Other Concepts,wrapper,3.1,2.3,3.1,61,1
230,556,Other Concepts,wrapper,-1.5,0.1,3.8,61,1
240,556,Other Concepts,wrapper,4,4,4,61,1
241,556,Other Concepts,wrapper,1.1,1.4,2.2,61,1
247,556,Other Concepts,wrapper,1.2,1.1,0.1,61,1
256,556,Other Concepts,wrapper,0.1,0.1,0.2,61,1
263,556,Other Concepts,wrapper,-0.2,-0.1,0.1,61,1
281,556,Other Concepts,wrapper,2.4,2.5,1.8,61,1
304,556,Other Concepts,wrapper,4,4,3.9,61,1
308,556,Other Concepts,wrapper,2,1,-2,61,1
321,556,Other Concepts,wrapper,-1,-0.9,1.6,61,0.950819672
346,556,Other Concepts,wrapper,3,3.3,3.2,61,1
366,556,Other Concepts,wrapper,-2,-2,-1.6,61,0.950819672
386,556,Other Concepts,wrapper,2.1,1.1,1.1,61,1
397,556,Other Concepts,wrapper,2.6,1.9,2.9,61,1
422,556,Other Concepts,wrapper,4,4,4,61,1
431,556,Other Concepts,wrapper,3.5,2.9,3.5,61,1
461,556,Other Concepts,wrapper,3,3,3.1,61,1
479,556,Other Concepts,wrapper,1.2,0.9,1.8,61,1
488,556,Other Concepts,wrapper,0,0,0,61,1
497,556,Other Concepts,wrapper,0,0,0,61,1
516,556,Other Concepts,wrapper,2.1,2,1,61,1
520,556,Other Concepts,wrapper,0.1,0.3,0.2,61,1
523,556,Other Concepts,wrapper,0.2,-0.2,-0.5,61,1
526,556,Other Concepts,wrapper,1.6,-1.3,-0.5,61,1
529,556,Other Concepts,wrapper,0.8,1.7,1.1,61,1
549,556,Other Concepts,wrapper,1.3,-1.2,1.2,61,1
648,556,Other Concepts,wrapper,2.1,2,-0.8,61,1
10,557,Asocial Behaviors,write,2.2,2,2.7,58,1
17,557,Asocial Behaviors,write,3.1,2.4,1.7,58,1
18,557,Asocial Behaviors,write,1,2,1.1,58,1
20,557,Asocial Behaviors,write,0.1,-0.3,1.5,58,1
21,557,Asocial Behaviors,write,1,0.9,1,58,1
23,557,Asocial Behaviors,write,1.5,1.6,-1.7,58,1
31,557,Asocial Behaviors,write,3.5,2.9,2.7,58,1
45,557,Asocial Behaviors,write,1,2.2,1.6,58,1
59,557,Asocial Behaviors,write,2.4,2.5,1.6,58,1
64,557,Asocial Behaviors,write,2.1,2,1.1,58,1
68,557,Asocial Behaviors,write,0,0,0,58,1
72,557,Asocial Behaviors,write,0.3,0.3,0.4,58,1
79,557,Asocial Behaviors,write,1.1,2.2,1.4,58,1
106,557,Asocial Behaviors,write,2,2,-2,58,1
117,557,Asocial Behaviors,write,2.7,2.8,2.8,58,1
129,557,Asocial Behaviors,write,3,3.4,3.2,58,1
143,557,Asocial Behaviors,write,3,3.9,3.9,58,1
155,557,Asocial Behaviors,write,4,4,4,58,1
196,557,Asocial Behaviors,write,4,4,4,58,1
209,557,Asocial Behaviors,write,2.1,2,-0.9,58,1
216,557,Asocial Behaviors,write,0.5,0.6,2.9,58,1
234,557,Asocial Behaviors,write,0.1,1,1,58,1
245,557,Asocial Behaviors,write,1.1,1,1,58,1
264,557,Asocial Behaviors,write,0.8,-0.5,0.1,58,1
267,557,Asocial Behaviors,write,2.6,3,2.9,58,1
305,557,Asocial Behaviors,write,1.2,2.3,3.1,58,1
311,557,Asocial Behaviors,write,4,2.3,-2.3,58,1
320,557,Asocial Behaviors,write,4,4,4,58,1
359,557,Asocial Behaviors,write,1.7,1.5,-0.9,58,1
370,557,Asocial Behaviors,write,1.4,1.6,2.3,58,1
378,557,Asocial Behaviors,write,1.2,1.2,0.8,58,1
387,557,Asocial Behaviors,write,2.5,1.9,1.8,58,1
410,557,Asocial Behaviors,write,4,-4,-4,58,1
420,557,Asocial Behaviors,write,4,4,4,58,1
421,557,Asocial Behaviors,write,0.1,0.1,0.1,58,1
427,557,Asocial Behaviors,write,3.9,3.8,3.9,58,1
449,557,Asocial Behaviors,write,2.1,2.9,2.6,58,1
458,557,Asocial Behaviors,write,2.9,3.4,3.3,58,1
465,557,Asocial Behaviors,write,2,3,0.7,58,1
466,557,Asocial Behaviors,write,2,-1.2,2.3,58,1
470,557,Asocial Behaviors,write,1.2,-0.6,0.6,58,1
477,557,Asocial Behaviors,write,2.7,2.9,3,58,1
483,557,Asocial Behaviors,write,3.5,3.2,3.5,58,1
487,557,Asocial Behaviors,write,2.8,2.8,-3,58,1
489,557,Asocial Behaviors,write,-1.7,3.1,-1.2,58,1
492,557,Asocial Behaviors,write,0.2,0.7,0.9,58,1
493,557,Asocial Behaviors,write,3.2,3.8,3.1,58,1
495,557,Asocial Behaviors,write,0.2,0.1,-0.3,58,1
496,557,Asocial Behaviors,write,1.1,1,1.1,58,1
498,557,Asocial Behaviors,write,1,1.9,2.2,58,1
5,558,Concept Modifiers,XML,4,4,4,63,0.968253968
7,558,Concept Modifiers,XML,2.9,2.4,3.2,63,0.968253968
13,558,Concept Modifiers,XML,1.4,1.8,2.8,63,0.968253968
29,558,Concept Modifiers,XML,2.1,2.1,2.1,63,0.968253968
48,558,Concept Modifiers,XML,0.2,0.3,0.2,63,0.968253968
50,558,Concept Modifiers,XML,-2.8,-1.9,-1,63,0.968253968
56,558,Concept Modifiers,XML,3.9,3.1,3.7,63,0.968253968
66,558,Concept Modifiers,XML,0.5,0.5,0.6,63,0.968253968
85,558,Concept Modifiers,XML,-1.9,0.8,2.3,63,0.968253968
97,558,Concept Modifiers,XML,4,4,3.9,63,0.968253968
98,558,Concept Modifiers,XML,1.6,3,3.8,63,0.968253968
103,558,Concept Modifiers,XML,1.2,-2,1.9,63,0.968253968
109,558,Concept Modifiers,XML,1.8,3.1,2.7,63,0.968253968
122,558,Concept Modifiers,XML,1.4,1.4,1.6,63,0.888888889
132,558,Concept Modifiers,XML,1.8,-2.3,1.2,63,0.968253968
135,558,Concept Modifiers,XML,2.9,2.3,2.8,63,0.968253968
149,558,Concept Modifiers,XML,0.8,2.4,2.5,63,0.968253968
156,558,Concept Modifiers,XML,2.9,2.7,-1.4,63,0.968253968
158,558,Concept Modifiers,XML,0.1,2.6,3.7,63,0.968253968
169,558,Concept Modifiers,XML,1.7,1.9,1.6,63,0.952380952
172,558,Concept Modifiers,XML,3.1,3.1,3.1,63,0.968253968
175,558,Concept Modifiers,XML,-0.8,1.1,-0.9,63,0.968253968
180,558,Concept Modifiers,XML,3.9,3.7,3.6,63,0.968253968
186,558,Concept Modifiers,XML,0.9,-0.3,-0.9,63,0.968253968
187,558,Concept Modifiers,XML,-3.9,-3.7,-3.6,63,0.968253968
193,558,Concept Modifiers,XML,-1.9,-0.9,-2.2,63,0.968253968
195,558,Concept Modifiers,XML,0.1,0.1,0.1,63,0.968253968
199,558,Concept Modifiers,XML,2.3,1.9,2.3,63,0.968253968
219,558,Concept Modifiers,XML,0.1,0.5,-0.1,63,0.968253968
224,558,Concept Modifiers,XML,1.9,3,0.9,63,0.968253968
231,558,Concept Modifiers,XML,4,4,4,63,0.968253968
250,558,Concept Modifiers,XML,0.1,0.2,0.1,63,0.968253968
251,558,Concept Modifiers,XML,-0.2,-0.3,-0.3,63,0.968253968
255,558,Concept Modifiers,XML,1,0.5,-0.4,63,0.968253968
271,558,Concept Modifiers,XML,0.1,0.1,0.1,63,0.968253968
282,558,Concept Modifiers,XML,2.2,2,-1.7,63,0.968253968
286,558,Concept Modifiers,XML,-1.5,-1.4,-0.3,63,0.968253968
290,558,Concept Modifiers,XML,0.1,0.1,0.1,63,0.968253968
303,558,Concept Modifiers,XML,0.8,1.7,2,63,0.968253968
314,558,Concept Modifiers,XML,0.1,0.1,0.1,63,0.968253968
315,558,Concept Modifiers,XML,-4,-4,-3.6,63,0.968253968
318,558,Concept Modifiers,XML,2.3,2.3,2.5,63,0.952380952
322,558,Concept Modifiers,XML,3.7,3.4,3.7,63,0.968253968
326,558,Concept Modifiers,XML,4,-4,4,63,0.968253968
332,558,Concept Modifiers,XML,-1,0,-2,63,0.968253968
343,558,Concept Modifiers,XML,1.4,1.8,1.7,63,0.968253968
364,558,Concept Modifiers,XML,1.3,1.3,1.3,63,0.968253968
409,558,Concept Modifiers,XML,1,-1.2,1,63,0.968253968
413,558,Concept Modifiers,XML,3,3,2.7,63,0.968253968
438,558,Concept Modifiers,XML,1.1,2.5,2.7,63,0.968253968
6,559,Modifiers,active,2.3,1,1.1,61,1
8,559,Modifiers,active,1.1,2.3,2.9,61,1
33,559,Modifiers,active,2.6,1,-2.4,61,1
42,559,Modifiers,active,3.1,3.2,3.1,61,1
73,559,Modifiers,active,3,2.3,2.8,61,1
86,559,Modifiers,active,3.9,3.2,3.6,61,1
90,559,Modifiers,active,1.8,1,4,61,1
93,559,Modifiers,active,2,1.9,3.8,61,1
99,559,Modifiers,active,3.7,3.8,3.9,61,1
104,559,Modifiers,active,0.1,1,0.7,61,1
111,559,Modifiers,active,1.7,-1.3,2.2,61,1
119,559,Modifiers,active,4,4,2.1,61,1
133,559,Modifiers,active,1.2,2.7,0.8,61,1
134,559,Modifiers,active,1.2,-0.9,0.8,61,1
137,559,Modifiers,active,3,3.5,3.4,61,1
160,559,Modifiers,active,3.2,3.9,0.4,61,1
161,559,Modifiers,active,1.7,0.5,1.7,61,1
167,559,Modifiers,active,3.8,3.7,3.8,61,1
200,559,Modifiers,active,1.6,1.1,4,61,1
207,559,Modifiers,active,0.1,-0.1,0.1,61,1
210,559,Modifiers,active,-0.9,0.9,2.6,61,0.983606557
221,559,Modifiers,active,0.6,1.4,3.1,61,1
226,559,Modifiers,active,2.5,3.1,2.8,61,1
230,559,Modifiers,active,3.5,3.1,3.9,61,1
240,559,Modifiers,active,4,4,3.8,61,1
241,559,Modifiers,active,-1.2,1.2,2.2,61,1
247,559,Modifiers,active,1.6,2,2.6,61,1
256,559,Modifiers,active,1.1,-0.8,0.7,61,1
263,559,Modifiers,active,0.1,0.1,0.2,61,1
281,559,Modifiers,active,3.1,3,2,61,1
304,559,Modifiers,active,4,3.9,4,61,1
308,559,Modifiers,active,0.7,3,3,61,1
346,559,Modifiers,active,3.1,3.8,3.1,61,1
366,559,Modifiers,active,-2.5,-0.7,-1.4,61,0.950819672
386,559,Modifiers,active,3.1,3,3.2,61,1
397,559,Modifiers,active,2.6,3.3,2.9,61,1
422,559,Modifiers,active,4,4,4,61,1
431,559,Modifiers,active,2.9,1.9,3.4,61,1
461,559,Modifiers,active,-0.9,4,4,61,1
479,559,Modifiers,active,3.1,2.9,3.2,61,1
488,559,Modifiers,active,3.9,3.8,3.8,61,1
497,559,Modifiers,active,3,3,4,61,1
516,559,Modifiers,active,1.8,1.5,1,61,1
520,559,Modifiers,active,1.2,1.1,2.1,61,1
523,559,Modifiers,active,1.8,2.8,2.2,61,1
526,559,Modifiers,active,0.9,-0.4,0.9,61,1
529,559,Modifiers,active,1.8,2.3,3.8,61,1
549,559,Modifiers,active,-0.7,0.9,-0.6,61,1
648,559,Modifiers,active,2.3,1.2,2.4,61,1
5,567,Modifiers,inactive,4,4,4,63,0.968253968
7,567,Modifiers,inactive,2.7,1.6,2.5,63,0.968253968
13,567,Modifiers,inactive,3.2,3,3.7,63,0.968253968
29,567,Modifiers,inactive,-1.8,-1.6,-3.1,63,0.968253968
48,567,Modifiers,inactive,-0.7,-0.7,-4,63,0.968253968
50,567,Modifiers,inactive,-0.9,-2,-3.9,63,0.968253968
56,567,Modifiers,inactive,4,2.7,3.1,63,0.968253968
66,567,Modifiers,inactive,0.3,0.4,0.4,63,0.968253968
85,567,Modifiers,inactive,-0.2,1.3,2.1,63,0.968253968
97,567,Modifiers,inactive,4,3.8,3.8,63,0.968253968
98,567,Modifiers,inactive,2.2,3.6,4,63,0.968253968
103,567,Modifiers,inactive,-1.5,2.3,3,63,0.968253968
109,567,Modifiers,inactive,2.8,3.7,2.3,63,0.968253968
122,567,Modifiers,inactive,3.2,3.3,3,63,0.888888889
132,567,Modifiers,inactive,0.9,0.5,0.9,63,0.968253968
135,567,Modifiers,inactive,2.6,3.5,3.2,63,0.968253968
149,567,Modifiers,inactive,-0.9,1,-0.8,63,0.968253968
156,567,Modifiers,inactive,0.7,-0.6,0.8,63,0.968253968
158,567,Modifiers,inactive,3.9,3.9,2.4,63,0.968253968
169,567,Modifiers,inactive,1.6,1.7,1.8,63,0.952380952
172,567,Modifiers,inactive,-1.9,-3.8,-3.7,63,0.968253968
175,567,Modifiers,inactive,2.1,1.6,1.3,63,0.968253968
180,567,Modifiers,inactive,0.1,0.1,0,63,0.968253968
186,567,Modifiers,inactive,1.4,0.8,1.6,63,0.968253968
187,567,Modifiers,inactive,-2.5,-1.5,0.1,63,0.968253968
193,567,Modifiers,inactive,3.9,2.7,1.9,63,0.968253968
195,567,Modifiers,inactive,2.4,2.9,0.8,63,0.968253968
199,567,Modifiers,inactive,2,3.1,1.2,63,0.968253968
219,567,Modifiers,inactive,-0.7,-1,-1,63,0.968253968
224,567,Modifiers,inactive,-2.1,-2.1,-3.1,63,0.968253968
231,567,Modifiers,inactive,4,4,4,63,0.968253968
250,567,Modifiers,inactive,0.2,0.4,0.3,63,0.968253968
251,567,Modifiers,inactive,-0.8,-0.5,-0.8,63,0.968253968
255,567,Modifiers,inactive,0.7,0.9,1,63,0.968253968
271,567,Modifiers,inactive,-1,-1,-3,63,0.968253968
282,567,Modifiers,inactive,-3.9,-3.7,-3.7,63,0.968253968
286,567,Modifiers,inactive,0.9,1.9,-0.7,63,0.968253968
290,567,Modifiers,inactive,-2.9,-2.9,-3.1,63,0.968253968
303,567,Modifiers,inactive,1.7,2.1,2.8,63,0.968253968
314,567,Modifiers,inactive,0.1,0.3,0.2,63,0.968253968
315,567,Modifiers,inactive,0.3,0.2,-0.8,63,0.968253968
318,567,Modifiers,inactive,1.8,-1.8,2.4,63,0.952380952
322,567,Modifiers,inactive,-3.9,-0.4,-0.2,63,0.968253968
326,567,Modifiers,inactive,4,-4,4,63,0.968253968
332,567,Modifiers,inactive,0,0,0,63,0.968253968
343,567,Modifiers,inactive,3,2.9,2.4,63,0.968253968
364,567,Modifiers,inactive,-2.5,-1.4,-2.5,63,0.968253968
409,567,Modifiers,inactive,-1.2,-0.6,1.2,63,0.968253968
